gene_callers_id	source	accession	function	e_value
49494	KOfam	K17675	ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]	2.5e-129
46979	KOfam	K18234	virginiamycin A acetyltransferase [EC:2.3.1.-]	5.7e-80
48748	KOfam	K00335	NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	5.5e-202
50280	KOfam	K00335	NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	3.6e-200
47642	KOfam	K00335	NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	1.4e-187
49007	KOfam	K16557	succinoglycan biosynthesis protein ExoA [EC:2.4.-.-]	6.2e-75
49937	KOfam	K02244	competence protein ComGB	2.6e-96
49152	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	4.9e-134
44826	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	1.7e-129
47498	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	3.5e-92
50375	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	2.6e-55
46998	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	3.5e-28
51058	KOfam	K03628	transcription termination factor Rho	1.2e-230
45268	KOfam	K03628	transcription termination factor Rho	9.6e-213
47682	KOfam	K03628	transcription termination factor Rho	2.1e-212
46639	KOfam	K03628	transcription termination factor Rho	5.2e-212
48385	KOfam	K03628	transcription termination factor Rho	3.5e-209
46528	KOfam	K03628	transcription termination factor Rho	8.9e-167
44821	KOfam	K03628	transcription termination factor Rho	7.3e-65
49848	KOfam	K08972	putative membrane protein	6.4e-39
47957	KOfam	K03199	type IV secretion system protein VirB4 [EC:7.4.2.8]	7.4e-288
47478	KOfam	K03199	type IV secretion system protein VirB4 [EC:7.4.2.8]	7.2e-243
46299	KOfam	K03833	selenocysteine-specific elongation factor	1e-126
50862	KOfam	K21472	peptidoglycan LD-endopeptidase LytH [EC:3.4.-.-]	1.7e-61
49599	KOfam	K21472	peptidoglycan LD-endopeptidase LytH [EC:3.4.-.-]	2.8e-61
50423	KOfam	K21472	peptidoglycan LD-endopeptidase LytH [EC:3.4.-.-]	1.8e-40
47632	KOfam	K14393	cation/acetate symporter	1.2e-214
45486	KOfam	K14393	cation/acetate symporter	4.4e-176
49732	KOfam	K14393	cation/acetate symporter	4.1e-117
45976	KOfam	K14393	cation/acetate symporter	2.2e-98
46895	KOfam	K20036	(methylthio)acryloyl-CoA hydratase [EC:4.2.1.155]	7.9e-120
47626	KOfam	K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	5.1e-238
45846	KOfam	K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	4.4e-196
50976	KOfam	K03610	septum site-determining protein MinC	3.6e-70
45484	KOfam	K01007	pyruvate, water dikinase [EC:2.7.9.2]	0
50402	KOfam	K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	1e-81
45469	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1.2e-81
50210	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1.3e-77
50551	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1.3e-77
46117	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	4.9e-74
46279	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	6.9e-73
49404	KOfam	K01775	alanine racemase [EC:5.1.1.1]	3.2e-134
46927	KOfam	K01775	alanine racemase [EC:5.1.1.1]	9.8e-117
46735	KOfam	K01775	alanine racemase [EC:5.1.1.1]	8.4e-100
49745	KOfam	K01775	alanine racemase [EC:5.1.1.1]	3.6e-69
49744	KOfam	K01775	alanine racemase [EC:5.1.1.1]	1.5e-47
50660	KOfam	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	1.2e-75
50366	KOfam	K03604	LacI family transcriptional regulator, purine nucleotide synthesis repressor	2.9e-167
49644	KOfam	K00325	H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]	2.1e-218
45935	KOfam	K00325	H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]	6e-202
50308	KOfam	K02532	MFS transporter, OHS family, lactose permease	1.6e-177
46519	KOfam	K00457	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	2.1e-96
47881	KOfam	K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	9.3e-80
45808	KOfam	K02240	competence protein ComFA	5.2e-81
45782	KOfam	K02526	2-keto-3-deoxygluconate permease	8.2e-86
50276	KOfam	K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	9.2e-94
48508	KOfam	K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	9.6e-92
50335	KOfam	K00872	homoserine kinase [EC:2.7.1.39]	4e-96
45619	KOfam	K01563	haloalkane dehalogenase [EC:3.8.1.5]	6.4e-106
50583	KOfam	K07112	uncharacterized protein	1.3e-26
47035	KOfam	K07112	uncharacterized protein	1.8e-26
48286	KOfam	K07112	uncharacterized protein	1.9e-18
48285	KOfam	K07112	uncharacterized protein	7.5e-17
50582	KOfam	K07112	uncharacterized protein	8.9e-17
44924	KOfam	K07112	uncharacterized protein	3.7e-11
48798	KOfam	K07674	two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]	3e-254
49667	KOfam	K15270	S-adenosylmethionine uptake transporter	6.5e-65
50541	KOfam	K03406	methyl-accepting chemotaxis protein	3.5e-122
48489	KOfam	K03406	methyl-accepting chemotaxis protein	1.8e-114
46273	KOfam	K03406	methyl-accepting chemotaxis protein	1.1e-113
49471	KOfam	K03406	methyl-accepting chemotaxis protein	8.2e-107
49363	KOfam	K03406	methyl-accepting chemotaxis protein	3.6e-104
50546	KOfam	K03406	methyl-accepting chemotaxis protein	6.3e-100
51090	KOfam	K03406	methyl-accepting chemotaxis protein	4.9e-93
48085	KOfam	K03406	methyl-accepting chemotaxis protein	4.2e-90
46523	KOfam	K03406	methyl-accepting chemotaxis protein	1.3e-70
45439	KOfam	K03406	methyl-accepting chemotaxis protein	1.5e-66
49808	KOfam	K03406	methyl-accepting chemotaxis protein	2.1e-39
46522	KOfam	K03406	methyl-accepting chemotaxis protein	4e-28
45855	KOfam	K03406	methyl-accepting chemotaxis protein	1.7e-22
49874	KOfam	K07660	two-component system, OmpR family, response regulator PhoP	3.7e-95
50811	KOfam	K06218	mRNA interferase RelE/StbE	3.9e-21
47985	KOfam	K17315	glucose/mannose transport system substrate-binding protein	6.6e-156
49672	KOfam	K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	3.5e-155
46781	KOfam	K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	9.6e-142
46767	KOfam	K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	4.6e-101
46323	KOfam	K02056	simple sugar transport system ATP-binding protein [EC:7.5.2.-]	4.4e-173
45062	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	2.5e-137
48802	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	7.7e-130
46831	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	1e-128
49434	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	7e-96
48806	KOfam	K12537	membrane fusion protein, protease secretion system	1.3e-167
48635	KOfam	K02042	phosphonate transport system permease protein	5.9e-65
50238	KOfam	K09117	uncharacterized protein	1e-55
44846	KOfam	K09117	uncharacterized protein	1.8e-55
50633	KOfam	K09117	uncharacterized protein	2.4e-52
45793	KOfam	K09117	uncharacterized protein	1.1e-47
50262	KOfam	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	5.2e-55
46176	KOfam	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	7e-55
49498	KOfam	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	1.8e-40
48726	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	4.8e-120
45699	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	7.8e-108
48734	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	4.5e-95
46399	KOfam	K02863	large subunit ribosomal protein L1	4.9e-89
50171	KOfam	K02863	large subunit ribosomal protein L1	1e-88
47583	KOfam	K00090	glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]	9.2e-155
47843	KOfam	K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	1.2e-90
51098	KOfam	K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	5.7e-75
49823	KOfam	K03599	stringent starvation protein A	1.8e-87
47479	KOfam	K03200	type IV secretion system protein VirB5	4.9e-28
48651	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	3.6e-92
46833	KOfam	K03572	DNA mismatch repair protein MutL	9e-221
46468	KOfam	K03572	DNA mismatch repair protein MutL	3.8e-203
48655	KOfam	K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	5.5e-145
46268	KOfam	K02650	type IV pilus assembly protein PilA	1.8e-26
48995	KOfam	K02650	type IV pilus assembly protein PilA	3.7e-23
49289	KOfam	K02485	two-component system, response regulator	8.5e-145
48866	KOfam	K01826	5-carboxymethyl-2-hydroxymuconate isomerase [EC:5.3.3.10]	2.4e-32
49883	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	3.1e-93
44907	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	8.6e-89
47189	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	1.7e-44
48499	KOfam	K01167	ribonuclease T1 [EC:4.6.1.24]	2.4e-44
45413	KOfam	K03770	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]	1e-138
50818	KOfam	K03980	putative peptidoglycan lipid II flippase	8.7e-147
48244	KOfam	K03980	putative peptidoglycan lipid II flippase	2.9e-136
47889	KOfam	K03980	putative peptidoglycan lipid II flippase	7.6e-135
48839	KOfam	K03980	putative peptidoglycan lipid II flippase	3e-72
45555	KOfam	K04751	nitrogen regulatory protein P-II 1	7.5e-59
49706	KOfam	K04751	nitrogen regulatory protein P-II 1	1.3e-57
50208	KOfam	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	4.1e-85
48279	KOfam	K00537	arsenate reductase (glutaredoxin) [EC:1.20.4.1]	5.3e-53
47859	KOfam	K00537	arsenate reductase (glutaredoxin) [EC:1.20.4.1]	1.4e-51
46724	KOfam	K00537	arsenate reductase (glutaredoxin) [EC:1.20.4.1]	4.2e-29
45658	KOfam	K04023	ethanolamine transporter	3.8e-156
45767	KOfam	K00245	fumarate reductase iron-sulfur subunit [EC:1.3.5.4]	2.1e-104
49487	KOfam	K02335	DNA polymerase I [EC:2.7.7.7]	1.7e-219
47146	KOfam	K02335	DNA polymerase I [EC:2.7.7.7]	4.9e-190
49654	KOfam	K04744	LPS-assembly protein	1.2e-224
46605	KOfam	K04744	LPS-assembly protein	4.7e-94
48292	KOfam	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	2.6e-98
49951	KOfam	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	1.5e-96
48421	KOfam	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	2e-70
45768	KOfam	K00244	fumarate reductase flavoprotein subunit [EC:1.3.5.4]	1.3e-132
45657	KOfam	K04022	alcohol dehydrogenase	3.6e-206
46348	KOfam	K02453	general secretion pathway protein D	3.1e-145
49105	KOfam	K02453	general secretion pathway protein D	6.8e-138
50575	KOfam	K02453	general secretion pathway protein D	3.9e-121
45173	KOfam	K03981	thiol:disulfide interchange protein DsbC [EC:5.3.4.1]	2.2e-61
45885	KOfam	K03981	thiol:disulfide interchange protein DsbC [EC:5.3.4.1]	1.3e-59
45044	KOfam	K07259	serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	2.8e-129
46137	KOfam	K07259	serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	2.4e-60
50657	KOfam	K06147	ATP-binding cassette, subfamily B, bacterial	6.2e-216
47527	KOfam	K12132	eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	1e-79
48762	KOfam	K04750	PhnB protein	3.6e-48
48827	KOfam	K04750	PhnB protein	3.8e-32
46126	KOfam	K00278	L-aspartate oxidase [EC:1.4.3.16]	6.4e-193
50992	KOfam	K00278	L-aspartate oxidase [EC:1.4.3.16]	7.7e-168
48548	KOfam	K06190	intracellular septation protein	6e-38
45235	KOfam	K10094	nickel transport protein	5.4e-57
46001	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	5.5e-74
48152	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	2.4e-58
48202	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	3.5e-58
47549	KOfam	K07729	putative transcriptional regulator	3.3e-25
50916	KOfam	K07729	putative transcriptional regulator	4.6e-22
47266	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	1.1e-99
45018	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	1e-75
49216	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	5.4e-46
50908	KOfam	K19265	L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	3.4e-176
48656	KOfam	K00052	3-isopropylmalate dehydrogenase [EC:1.1.1.85]	1.2e-180
48390	KOfam	K00052	3-isopropylmalate dehydrogenase [EC:1.1.1.85]	1.6e-142
47805	KOfam	K09710	ribosome-associated protein	4.3e-62
46958	KOfam	K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	1.1e-144
48109	KOfam	K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	8e-142
46409	KOfam	K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	1.5e-134
46531	KOfam	K08354	thiosulfate reductase cytochrome b subunit	4.3e-84
50412	KOfam	K07098	uncharacterized protein	9.7e-77
48659	KOfam	K07098	uncharacterized protein	5.4e-60
46968	KOfam	K07098	uncharacterized protein	7.3e-37
50050	KOfam	K22230	scyllo-inositol 2-dehydrogenase (NADP+) [EC:1.1.1.-]	5.2e-127
47436	KOfam	K03598	sigma-E factor negative regulatory protein RseB	9.7e-93
47198	KOfam	K13953	alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]	3.9e-139
47306	KOfam	K02876	large subunit ribosomal protein L15	2.8e-50
45583	KOfam	K13628	iron-sulfur cluster assembly protein	3e-47
45918	KOfam	K13628	iron-sulfur cluster assembly protein	1.3e-46
45320	KOfam	K13628	iron-sulfur cluster assembly protein	1.1e-45
48113	KOfam	K13628	iron-sulfur cluster assembly protein	8.7e-44
44808	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	2.1e-99
49611	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	6.7e-99
50038	KOfam	K11995	deoxyribonuclease-1-like protein [EC:3.1.21.-]	5.9e-37
44834	KOfam	K07649	two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]	1.8e-152
49626	KOfam	K14153	hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]	8.4e-144
49802	KOfam	K07661	two-component system, OmpR family, response regulator RstA	2.3e-111
45740	KOfam	K03407	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	1.5e-212
47754	KOfam	K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	6.2e-42
47687	KOfam	K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	3.2e-40
45535	KOfam	K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	3.1e-36
47895	KOfam	K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	7.7e-36
50907	KOfam	K08234	glyoxylase I family protein	2e-39
47287	KOfam	K06219	S-adenosylmethionine-dependent methyltransferase	3.3e-130
45450	KOfam	K19339	NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator	1.8e-198
46903	KOfam	K07113	UPF0716 protein FxsA	1.4e-32
49708	KOfam	K07113	UPF0716 protein FxsA	7.6e-29
45741	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	1.6e-46
50493	KOfam	K07675	two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	6.6e-79
50772	KOfam	K05937	uncharacterized protein	3.1e-19
49250	KOfam	K02080	galactosamine-6-phosphate isomerase [EC:5.3.1.-]	1.5e-116
46432	KOfam	K01589	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	3.9e-152
48184	KOfam	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	4.1e-68
46230	KOfam	K00873	pyruvate kinase [EC:2.7.1.40]	4.3e-188
47443	KOfam	K00873	pyruvate kinase [EC:2.7.1.40]	3.3e-180
50628	KOfam	K00873	pyruvate kinase [EC:2.7.1.40]	3.4e-92
46699	KOfam	K00867	type I pantothenate kinase [EC:2.7.1.33]	3e-128
47012	KOfam	K00867	type I pantothenate kinase [EC:2.7.1.33]	6.1e-128
50870	KOfam	K02916	large subunit ribosomal protein L35	3.3e-16
45030	KOfam	K02916	large subunit ribosomal protein L35	3.4e-11
48125	KOfam	K07339	mRNA interferase HicA [EC:3.1.-.-]	5.6e-09
44764	KOfam	K01990	ABC-2 type transport system ATP-binding protein	5.6e-188
50095	KOfam	K01990	ABC-2 type transport system ATP-binding protein	8.1e-79
50138	KOfam	K01990	ABC-2 type transport system ATP-binding protein	5.7e-76
48507	KOfam	K00330	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	2.7e-57
50275	KOfam	K00330	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	3.9e-56
49927	KOfam	K09472	4-(gamma-glutamylamino)butanal dehydrogenase [EC:1.2.1.99]	7.5e-236
50641	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	3.2e-142
50817	KOfam	K03639	GTP 3',8-cyclase [EC:4.1.99.22]	1.9e-119
44809	KOfam	K02533	tRNA/rRNA methyltransferase [EC:2.1.1.-]	6.7e-98
46106	KOfam	K02533	tRNA/rRNA methyltransferase [EC:2.1.1.-]	1e-94
45937	KOfam	K00324	H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]	1.2e-143
46889	KOfam	K10679	nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]	1.3e-73
45457	KOfam	K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	6.2e-67
50551	KOfam	K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	2.7e-64
46279	KOfam	K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	1.2e-61
45410	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	2.8e-50
51027	KOfam	K03611	protein dithiol:quinone oxidoreductase [EC:1.8.5.9]	6e-56
50187	KOfam	K03611	protein dithiol:quinone oxidoreductase [EC:1.8.5.9]	1.4e-47
45254	KOfam	K03611	protein dithiol:quinone oxidoreductase [EC:1.8.5.9]	9.3e-45
49275	KOfam	K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	2.2e-102
49478	KOfam	K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	1.9e-97
46977	KOfam	K18231	macrolide transport system ATP-binding/permease protein	2.5e-189
49388	KOfam	K07488	transposase	6.5e-33
48239	KOfam	K07488	transposase	1.7e-25
50370	KOfam	K21471	peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]	6.2e-46
47797	KOfam	K06970	23S rRNA (adenine1618-N6)-methyltransferase [EC:2.1.1.181]	7.4e-141
46490	KOfam	K06958	RNase adapter protein RapZ	6.2e-121
47082	KOfam	K06958	RNase adapter protein RapZ	1.6e-114
48051	KOfam	K03820	apolipoprotein N-acyltransferase [EC:2.3.1.269]	2e-133
46698	KOfam	K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	6.7e-229
45926	KOfam	K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	1.2e-219
48631	KOfam	K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	3.1e-31
47770	KOfam	K20035	3-(methylthio)propanoyl-CoA dehydrogenase [EC:1.3.8.-]	3.5e-265
49264	KOfam	K07461	putative endonuclease	3.8e-35
49059	KOfam	K03607	ProP effector	1.4e-39
45955	KOfam	K01776	glutamate racemase [EC:5.1.1.3]	6.3e-93
46591	KOfam	K19139	CRISPR-associated protein Csm4	1e-62
45313	KOfam	K19139	CRISPR-associated protein Csm4	2.3e-61
46809	KOfam	K20974	two-component system, sensor histidine kinase [EC:2.7.13.3]	1.2e-156
47432	KOfam	K09458	3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	1e-178
48984	KOfam	K09458	3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	3.3e-155
49427	KOfam	K10109	maltose/maltodextrin transport system permease protein	1.6e-245
46827	KOfam	K14347	solute carrier family 10 (sodium/bile acid cotransporter), member 7	1.3e-108
48509	KOfam	K00332	NADH-quinone oxidoreductase subunit C [EC:7.1.1.2]	1.2e-64
50277	KOfam	K00332	NADH-quinone oxidoreductase subunit C [EC:7.1.1.2]	9.2e-63
48069	KOfam	K01992	ABC-2 type transport system permease protein	6.7e-05
46990	KOfam	K01992	ABC-2 type transport system permease protein	0.0001
49936	KOfam	K02243	competence protein ComGA	4e-111
44788	KOfam	K03149	thiazole synthase [EC:2.8.1.10]	5.7e-127
47514	KOfam	K02914	large subunit ribosomal protein L34	2.8e-22
47508	KOfam	K07688	two-component system, NarL family, response regulator, fimbrial Z protein, FimZ	7.4e-92
46685	KOfam	K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	8.1e-219
44946	KOfam	K00859	dephospho-CoA kinase [EC:2.7.1.24]	5.3e-76
48819	KOfam	K07105	uncharacterized protein	1e-48
44992	KOfam	K07105	uncharacterized protein	1e-39
49198	KOfam	K05712	3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127]	4.4e-182
50554	KOfam	K12508	feruloyl-CoA synthase [EC:6.2.1.34]	8.4e-148
49675	KOfam	K09882	cobaltochelatase CobS [EC:6.6.1.2]	1e-130
50468	KOfam	K14623	DNA-damage-inducible protein D	7.5e-117
47079	KOfam	K14623	DNA-damage-inducible protein D	1.1e-91
50084	KOfam	K14623	DNA-damage-inducible protein D	2.6e-35
48921	KOfam	K02041	phosphonate transport system ATP-binding protein [EC:7.3.2.2]	1.5e-112
48634	KOfam	K02041	phosphonate transport system ATP-binding protein [EC:7.3.2.2]	8.3e-84
45224	KOfam	K01548	potassium-transporting ATPase KdpC subunit	2.8e-83
50360	KOfam	K21698	LysR family transcriptional regulator, transcriptional activator for aaeXAB operon	1.2e-97
50051	KOfam	K07139	uncharacterized protein	5.7e-141
48181	KOfam	K00656	formate C-acetyltransferase [EC:2.3.1.54]	0
49303	KOfam	K09921	uncharacterized protein	3.3e-75
47529	KOfam	K09921	uncharacterized protein	7.4e-62
47617	KOfam	K02874	large subunit ribosomal protein L14	2.6e-60
