gene_callers_id	source	accession	function	e_value
35586	KOfam	K07089	uncharacterized protein	2.7e-90
31838	KOfam	K07089	uncharacterized protein	1e-77
35997	KOfam	K03589	cell division protein FtsQ	6.2e-40
34494	KOfam	K03589	cell division protein FtsQ	6.1e-30
36245	KOfam	K03589	cell division protein FtsQ	2.9e-11
32732	KOfam	K24136	glutathione-dependent peroxiredoxin [EC:1.11.1.27]	3e-132
34930	KOfam	K07102	N-acetylmuramate 1-kinase [EC:2.7.1.221]	2.7e-138
32083	KOfam	K07102	N-acetylmuramate 1-kinase [EC:2.7.1.221]	1.1e-107
38556	KOfam	K07102	N-acetylmuramate 1-kinase [EC:2.7.1.221]	3.9e-55
37567	KOfam	K01215	glucan 1,6-alpha-glucosidase [EC:3.2.1.70]	8.8e-279
32909	KOfam	K07664	two-component system, OmpR family, response regulator BaeR	9.4e-93
35842	KOfam	K07116	acyl-homoserine-lactone acylase [EC:3.5.1.97]	1.4e-270
33225	KOfam	K00651	homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]	4.6e-141
34884	KOfam	K00651	homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]	5.7e-130
38571	KOfam	K02046	sulfate/thiosulfate transport system permease protein	3e-141
32776	KOfam	K18778	cell division protein ZapD	5.8e-87
38135	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	1.3e-148
34056	KOfam	K00876	uridine kinase [EC:2.7.1.48]	5.9e-83
38176	KOfam	K00876	uridine kinase [EC:2.7.1.48]	1e-78
32094	KOfam	K02907	large subunit ribosomal protein L30	6.6e-22
31659	KOfam	K02913	large subunit ribosomal protein L33	2.7e-24
33249	KOfam	K02913	large subunit ribosomal protein L33	3.1e-21
35547	KOfam	K02913	large subunit ribosomal protein L33	1.8e-18
32040	KOfam	K02913	large subunit ribosomal protein L33	6.3e-15
32076	KOfam	K20542	endoglucanase [EC:3.2.1.4]	1.1e-115
33449	KOfam	K07300	Ca2+:H+ antiporter	1.1e-43
38471	KOfam	K05517	nucleoside-specific channel-forming protein	2e-93
33596	KOfam	K08999	uncharacterized protein	1.7e-55
31290	KOfam	K00335	NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	3.8e-199
36049	KOfam	K00335	NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	3.8e-192
35279	KOfam	K02244	competence protein ComGB	9.9e-65
32072	KOfam	K00453	tryptophan 2,3-dioxygenase [EC:1.13.11.11]	1.4e-114
32341	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	8.6e-114
31453	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	1.8e-109
36792	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	7.7e-97
33633	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	1.7e-96
32391	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	3.8e-52
31756	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	6.8e-37
34060	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	6.4e-35
33926	KOfam	K18208	renalase [EC:1.6.3.5]	8.3e-51
38218	KOfam	K03628	transcription termination factor Rho	1.7e-220
34128	KOfam	K03628	transcription termination factor Rho	4.3e-183
35851	KOfam	K03628	transcription termination factor Rho	9.2e-158
38002	KOfam	K03827	putative acetyltransferase [EC:2.3.1.-]	2.6e-46
34448	KOfam	K08972	putative membrane protein	7.8e-39
35898	KOfam	K08972	putative membrane protein	4e-37
37845	KOfam	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	2.9e-196
31683	KOfam	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	3.5e-189
34861	KOfam	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	1.7e-175
36694	KOfam	K03199	type IV secretion system protein VirB4 [EC:7.4.2.8]	0
33949	KOfam	K03199	type IV secretion system protein VirB4 [EC:7.4.2.8]	4.9e-251
31203	KOfam	K00484	flavin reductase (NADH) [EC:1.5.1.36]	1.7e-67
36274	KOfam	K06973	uncharacterized protein	5.8e-94
33606	KOfam	K21472	peptidoglycan LD-endopeptidase LytH [EC:3.4.-.-]	2.6e-34
33227	KOfam	K06967	tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]	1.7e-83
31998	KOfam	K14393	cation/acetate symporter	1e-217
38078	KOfam	K14393	cation/acetate symporter	1.7e-170
34658	KOfam	K14393	cation/acetate symporter	2e-133
31643	KOfam	K14393	cation/acetate symporter	1.9e-89
37789	KOfam	K00480	salicylate hydroxylase [EC:1.14.13.1]	1.7e-111
34964	KOfam	K03189	urease accessory protein	4.5e-108
35151	KOfam	K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	0
34871	KOfam	K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	2.1e-274
35695	KOfam	K01007	pyruvate, water dikinase [EC:2.7.9.2]	6.3e-136
36837	KOfam	K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	1.9e-86
35552	KOfam	K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	1.9e-84
36017	KOfam	K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	4.5e-84
37712	KOfam	K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	3e-68
38507	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1.3e-77
38500	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	9.5e-35
34135	KOfam	K01775	alanine racemase [EC:5.1.1.1]	2.9e-125
37965	KOfam	K01775	alanine racemase [EC:5.1.1.1]	3.4e-125
31813	KOfam	K01775	alanine racemase [EC:5.1.1.1]	5.3e-118
35627	KOfam	K01775	alanine racemase [EC:5.1.1.1]	1.5e-112
34251	KOfam	K01775	alanine racemase [EC:5.1.1.1]	5.5e-96
31233	KOfam	K08989	putative membrane protein	1.7e-14
33222	KOfam	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	9.5e-218
32799	KOfam	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	9.1e-187
32294	KOfam	K05275	pyridoxine 4-dehydrogenase [EC:1.1.1.65]	6.5e-93
31371	KOfam	K05275	pyridoxine 4-dehydrogenase [EC:1.1.1.65]	5.8e-88
33081	KOfam	K05275	pyridoxine 4-dehydrogenase [EC:1.1.1.65]	1.8e-86
35679	KOfam	K00325	H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]	2.7e-189
31492	KOfam	K02532	MFS transporter, OHS family, lactose permease	2.3e-178
33276	KOfam	K00457	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	2.1e-73
36992	KOfam	K01991	polysaccharide biosynthesis/export protein	4.5e-40
37034	KOfam	K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	7.5e-133
33628	KOfam	K03638	molybdopterin adenylyltransferase [EC:2.7.7.75]	2e-74
32444	KOfam	K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	2.2e-94
33636	KOfam	K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	9.7e-87
34516	KOfam	K00872	homoserine kinase [EC:2.7.1.39]	1.6e-97
34738	KOfam	K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	5.7e-83
33437	KOfam	K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	1e-80
38592	KOfam	K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	1.5e-76
33954	KOfam	K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	5.5e-76
34168	KOfam	K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	6.7e-74
34961	KOfam	K05936	precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]	1.2e-106
35215	KOfam	K07112	uncharacterized protein	8.5e-28
35214	KOfam	K07112	uncharacterized protein	5.5e-18
32590	KOfam	K07112	uncharacterized protein	2.9e-16
32624	KOfam	K07112	uncharacterized protein	2.1e-13
32149	KOfam	K03412	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]	1.3e-144
32405	KOfam	K03412	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]	2.7e-144
38617	KOfam	K03412	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]	1.7e-83
38173	KOfam	K03406	methyl-accepting chemotaxis protein	3.9e-118
35145	KOfam	K03406	methyl-accepting chemotaxis protein	7.3e-114
34351	KOfam	K03406	methyl-accepting chemotaxis protein	5.4e-100
33901	KOfam	K03406	methyl-accepting chemotaxis protein	9.5e-100
31178	KOfam	K03406	methyl-accepting chemotaxis protein	3.2e-87
34797	KOfam	K03406	methyl-accepting chemotaxis protein	1.9e-70
32870	KOfam	K03406	methyl-accepting chemotaxis protein	8.9e-61
31485	KOfam	K03406	methyl-accepting chemotaxis protein	3.3e-50
34001	KOfam	K03406	methyl-accepting chemotaxis protein	2.1e-39
38057	KOfam	K03406	methyl-accepting chemotaxis protein	3.8e-25
37992	KOfam	K06218	mRNA interferase RelE/StbE	4.9e-20
35070	KOfam	K06218	mRNA interferase RelE/StbE	4.7e-16
34886	KOfam	K07106	N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]	2.1e-141
38334	KOfam	K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	4.1e-163
35312	KOfam	K01239	purine nucleosidase [EC:3.2.2.1]	4.5e-74
33563	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	1.2e-137
34854	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	3e-133
33653	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	7e-129
37691	KOfam	K19304	murein DD-endopeptidase [EC:3.4.24.-]	1.3e-67
33606	KOfam	K19304	murein DD-endopeptidase [EC:3.4.24.-]	1.6e-67
38113	KOfam	K19304	murein DD-endopeptidase [EC:3.4.24.-]	2.6e-65
33691	KOfam	K09117	uncharacterized protein	2.3e-55
33362	KOfam	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	8.3e-43
31219	KOfam	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	9.5e-42
36119	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	6e-101
34397	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	1.7e-61
37448	KOfam	K23675	riboflavin transporter	6e-50
36988	KOfam	K23675	riboflavin transporter	1.9e-20
32044	KOfam	K02863	large subunit ribosomal protein L1	6.8e-99
35204	KOfam	K02863	large subunit ribosomal protein L1	6.5e-95
35814	KOfam	K02863	large subunit ribosomal protein L1	2.2e-91
37698	KOfam	K02863	large subunit ribosomal protein L1	2.3e-90
33815	KOfam	K02863	large subunit ribosomal protein L1	6e-89
38092	KOfam	K02863	large subunit ribosomal protein L1	1.4e-74
31538	KOfam	K09922	uncharacterized protein	3.3e-63
34739	KOfam	K09922	uncharacterized protein	1.4e-45
31094	KOfam	K00906	isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]	4e-241
38067	KOfam	K00090	glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]	8.6e-137
36442	KOfam	K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	5.1e-98
33467	KOfam	K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	7e-75
35882	KOfam	K03200	type IV secretion system protein VirB5	7.8e-39
36693	KOfam	K03200	type IV secretion system protein VirB5	2.1e-34
33834	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	3e-92
35131	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	2.7e-71
37427	KOfam	K03572	DNA mismatch repair protein MutL	4.7e-203
35130	KOfam	K08369	MFS transporter, putative metabolite:H+ symporter	7e-166
35553	KOfam	K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	5.5e-149
38461	KOfam	K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	6.4e-148
35993	KOfam	K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	1.3e-147
32286	KOfam	K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	5e-147
36018	KOfam	K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	7.2e-146
31143	KOfam	K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	3.6e-126
34905	KOfam	K02888	large subunit ribosomal protein L21	3.1e-48
31120	KOfam	K02888	large subunit ribosomal protein L21	3.1e-47
38550	KOfam	K02888	large subunit ribosomal protein L21	2.9e-45
36746	KOfam	K00721	dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	4e-91
38231	KOfam	K00721	dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	6.2e-90
34055	KOfam	K10917	PadR family transcriptional regulator, regulatory protein AphA	5e-41
31252	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	1.3e-87
35963	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	2.6e-83
34034	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	1e-80
36951	KOfam	K01173	endonuclease G, mitochondrial	7.8e-61
33894	KOfam	K07264	4-amino-4-deoxy-L-arabinose transferase [EC:2.4.2.43]	1.7e-81
31278	KOfam	K07270	glycosyl transferase, family 25	7.2e-51
33395	KOfam	K07270	glycosyl transferase, family 25	1.6e-25
38022	KOfam	K01167	ribonuclease T1 [EC:4.6.1.24]	5e-41
32567	KOfam	K03770	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]	1.8e-125
35324	KOfam	K03770	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]	2.3e-61
34937	KOfam	K03770	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]	1.1e-58
32968	KOfam	K03980	putative peptidoglycan lipid II flippase	1.9e-137
31435	KOfam	K04751	nitrogen regulatory protein P-II 1	1.8e-59
33247	KOfam	K04751	nitrogen regulatory protein P-II 1	1.4e-58
36028	KOfam	K04751	nitrogen regulatory protein P-II 1	1.2e-57
35242	KOfam	K04751	nitrogen regulatory protein P-II 1	3.4e-47
35793	KOfam	K04751	nitrogen regulatory protein P-II 1	2.3e-42
38084	KOfam	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	2.9e-119
32824	KOfam	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	8.1e-91
33592	KOfam	K00537	arsenate reductase (glutaredoxin) [EC:1.20.4.1]	1.2e-53
37779	KOfam	K00537	arsenate reductase (glutaredoxin) [EC:1.20.4.1]	1.6e-53
37834	KOfam	K00537	arsenate reductase (glutaredoxin) [EC:1.20.4.1]	1.8e-53
32726	KOfam	K00537	arsenate reductase (glutaredoxin) [EC:1.20.4.1]	1.4e-47
33205	KOfam	K00537	arsenate reductase (glutaredoxin) [EC:1.20.4.1]	1.2e-41
33967	KOfam	K00523	CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1]	1.8e-156
34178	KOfam	K00523	CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1]	8.5e-146
33908	KOfam	K02335	DNA polymerase I [EC:2.7.7.7]	1e-208
37543	KOfam	K02335	DNA polymerase I [EC:2.7.7.7]	2.1e-197
35344	KOfam	K02335	DNA polymerase I [EC:2.7.7.7]	6.9e-172
34931	KOfam	K04744	LPS-assembly protein	8.1e-223
38557	KOfam	K04744	LPS-assembly protein	6.6e-122
32560	KOfam	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	8.4e-72
33352	KOfam	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	3.9e-66
35609	KOfam	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	1e-56
36544	KOfam	K03981	thiol:disulfide interchange protein DsbC [EC:5.3.4.1]	1.2e-73
37106	KOfam	K07259	serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	1e-129
31412	KOfam	K07259	serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	1.9e-96
35510	KOfam	K06147	ATP-binding cassette, subfamily B, bacterial	8.7e-217
31513	KOfam	K06147	ATP-binding cassette, subfamily B, bacterial	2.1e-186
37786	KOfam	K04750	PhnB protein	1.1e-49
32990	KOfam	K04750	PhnB protein	6.8e-36
34932	KOfam	K03771	peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]	1.3e-130
36146	KOfam	K03771	peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]	1.6e-61
37764	KOfam	K00278	L-aspartate oxidase [EC:1.4.3.16]	1.9e-188
31812	KOfam	K08156	MFS transporter, DHA1 family, arabinose polymer utilization protein	2.1e-157
36753	KOfam	K06190	intracellular septation protein	1.3e-69
31634	KOfam	K06190	intracellular septation protein	1.9e-60
36501	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	1.7e-50
36872	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	1.3e-26
38140	KOfam	K07729	putative transcriptional regulator	6.4e-18
33429	KOfam	K07729	putative transcriptional regulator	1.7e-16
32756	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	2.3e-101
36350	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	1.5e-100
31632	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	8.7e-100
32023	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	2.7e-98
34816	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	1.7e-44
33742	KOfam	K19265	L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	4.1e-176
36667	KOfam	K17248	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase [EC:2.4.1.291]	4.3e-78
34000	KOfam	K00052	3-isopropylmalate dehydrogenase [EC:1.1.1.85]	1.1e-164
36851	KOfam	K00052	3-isopropylmalate dehydrogenase [EC:1.1.1.85]	8e-138
32901	KOfam	K09710	ribosome-associated protein	5.4e-63
32751	KOfam	K09710	ribosome-associated protein	1.1e-51
34510	KOfam	K09710	ribosome-associated protein	1.2e-48
38226	KOfam	K09710	ribosome-associated protein	5.9e-46
35365	KOfam	K09710	ribosome-associated protein	3e-37
37266	KOfam	K09710	ribosome-associated protein	6.6e-33
32157	KOfam	K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	2.7e-170
36692	KOfam	K03201	type IV secretion system protein VirB6	6.8e-42
35884	KOfam	K03201	type IV secretion system protein VirB6	7.3e-22
34057	KOfam	K22230	scyllo-inositol 2-dehydrogenase (NADP+) [EC:1.1.1.-]	3.1e-86
32690	KOfam	K13953	alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]	2e-127
32093	KOfam	K02876	large subunit ribosomal protein L15	9e-52
38350	KOfam	K02876	large subunit ribosomal protein L15	4.5e-37
31417	KOfam	K09937	uncharacterized protein	5.8e-23
32381	KOfam	K13628	iron-sulfur cluster assembly protein	1.6e-46
37076	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	1.9e-91
33587	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	1e-83
32742	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	1.4e-51
37547	KOfam	K07649	two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]	8.3e-142
37309	KOfam	K07649	two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]	9.9e-142
33675	KOfam	K07649	two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]	8.5e-141
32409	KOfam	K03407	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	1.8e-210
32153	KOfam	K03407	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	2e-182
35713	KOfam	K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	1.6e-24
33741	KOfam	K08234	glyoxylase I family protein	2.4e-39
35485	KOfam	K08234	glyoxylase I family protein	1.2e-32
35450	KOfam	K19339	NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator	1.3e-191
33788	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	1.9e-47
33139	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	3.2e-43
32711	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	2.9e-41
33438	KOfam	K01589	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	1.4e-157
34737	KOfam	K01589	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	2.2e-153
31658	KOfam	K02902	large subunit ribosomal protein L28	2.9e-34
33248	KOfam	K02902	large subunit ribosomal protein L28	2.8e-32
35546	KOfam	K02902	large subunit ribosomal protein L28	7.2e-24
33648	KOfam	K02902	large subunit ribosomal protein L28	3.5e-18
36003	KOfam	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	8e-67
37436	KOfam	K00873	pyruvate kinase [EC:2.7.1.40]	3.3e-203
31559	KOfam	K00873	pyruvate kinase [EC:2.7.1.40]	3.5e-181
34441	KOfam	K21498	antitoxin HigA-1	1.4e-36
31702	KOfam	K07339	mRNA interferase HicA [EC:3.1.-.-]	2.4e-11
31075	KOfam	K01990	ABC-2 type transport system ATP-binding protein	1.7e-95
37751	KOfam	K01990	ABC-2 type transport system ATP-binding protein	9.9e-93
35447	KOfam	K01990	ABC-2 type transport system ATP-binding protein	3.3e-90
35159	KOfam	K01990	ABC-2 type transport system ATP-binding protein	2.3e-86
34568	KOfam	K01990	ABC-2 type transport system ATP-binding protein	7.2e-83
36408	KOfam	K01990	ABC-2 type transport system ATP-binding protein	9.8e-82
38437	KOfam	K01990	ABC-2 type transport system ATP-binding protein	1.1e-81
32992	KOfam	K01990	ABC-2 type transport system ATP-binding protein	9.1e-79
37803	KOfam	K01990	ABC-2 type transport system ATP-binding protein	4.8e-77
37115	KOfam	K01990	ABC-2 type transport system ATP-binding protein	1.3e-75
37366	KOfam	K06999	phospholipase/carboxylesterase	2.5e-43
32445	KOfam	K00330	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	1.3e-57
36044	KOfam	K00330	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	5.8e-47
33637	KOfam	K00330	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	1.6e-46
33340	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	1.5e-134
35947	KOfam	K03639	GTP 3',8-cyclase [EC:4.1.99.22]	4.3e-131
37595	KOfam	K03639	GTP 3',8-cyclase [EC:4.1.99.22]	8e-72
35890	KOfam	K02533	tRNA/rRNA methyltransferase [EC:2.1.1.-]	1.5e-72
33800	KOfam	K02533	tRNA/rRNA methyltransferase [EC:2.1.1.-]	4.8e-65
38604	KOfam	K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	2e-65
38508	KOfam	K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	9.9e-61
33056	KOfam	K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	4.9e-60
36355	KOfam	K01012	biotin synthase [EC:2.8.1.6]	2e-143
34031	KOfam	K00318	proline dehydrogenase [EC:1.5.5.2]	2.9e-116
